flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration,packet_count,byte_count,packet_rate,byte_rate,avg_packet_size,std_packet_size,inter_arrival_time,iat_std,entropy,syn_count,ack_count,fin_count,rst_count,syn_ratio,ack_ratio,fin_ratio,rst_ratio,burst_count,unique_src_ports,unique_dst_ports,tcp_ratio,udp_ratio,icmp_ratio,label
43.178.255.200:28525-172.17.219.83:8443/UDP,43.178.255.200,172.17.219.83,28525,8443,UDP,29.0874,14,891,0.4813,30.65,63.68,22.18,2.237495,1.123333,0.8706,1,0,0,0,0.0756,0.0,0.0105,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
172.23.87.131:20031-190.102.243.123:53/UDP,172.23.87.131,190.102.243.123,20031,53,UDP,0.0621,2,192,32.2251,3107.47,96.43,20.75,0.062063,0.01792,0.538,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
52.147.84.207:36439-10.215.71.42:443/UDP,52.147.84.207,10.215.71.42,36439,443,UDP,43.8626,3,218,0.0684,4.97,72.72,24.91,21.931286,9.172717,0.8564,0,0,0,0,0.0416,0.0,0.0242,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
156.201.98.52:12900-172.25.165.243:443/TCP,156.201.98.52,172.25.165.243,12900,443,TCP,3.1031,213,310980,68.64,100214.44,1460.0,0.98,0.014637,0.002073,0.0,35,85,4,2,0.168,0.4,0.02,0.01,0,1,1,1.0,0.0,0.0,AI_ATTACK
31.212.136.183:49957-172.26.87.219:53/UDP,31.212.136.183,172.26.87.219,49957,53,UDP,23.9817,132,56066,5.5042,2337.88,424.75,114.52,0.183067,0.057511,0.674,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
135.188.105.70:18488-192.168.56.116:443/TCP,135.188.105.70,192.168.56.116,18488,443,TCP,27.5622,351,38390,12.7349,1392.87,109.37,230.53,0.078749,0.11802,1.0,52,117,16,22,0.15,0.336,0.0476,0.0647,3,2,1,1.0,0.0,0.0,HYBRID_ATTACK
172.30.141.23:62435-20.214.1.109:53/UDP,172.30.141.23,20.214.1.109,62435,53,UDP,0.01,1,98,100.0,9823.86,98.24,18.08,0.01,0.002592,0.4602,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
192.168.143.192:58494-93.220.144.232:53/UDP,192.168.143.192,93.220.144.232,58494,53,UDP,0.0693,1,89,14.4252,1291.51,89.53,9.27,0.069323,0.038511,0.2589,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
10.164.120.59:45435-118.185.170.51:80/TCP,10.164.120.59,118.185.170.51,45435,80,TCP,14.5638,174,247702,11.9474,17008.08,1423.58,5.0,0.084184,0.031669,0.0088,1,104,1,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
175.232.84.65:10467-10.233.95.97:443/TCP,175.232.84.65,10.233.95.97,10467,443,TCP,98.328,49,2960,0.4983,30.11,60.41,1.74,2.048499,0.777883,0.0719,0,22,0,0,0.0039,0.4528,0.0183,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
71.54.220.132:27453-172.26.19.197:53/UDP,71.54.220.132,172.26.19.197,27453,53,UDP,7.2462,173,110426,23.8746,15239.26,638.3,169.64,0.042129,0.025671,0.6644,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
172.16.17.139:33358-86.166.54.11:80/TCP,172.16.17.139,86.166.54.11,33358,80,TCP,7.1442,276,371439,38.6326,51991.59,1345.8,62.28,0.025979,0.006252,0.1157,2,165,2,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
149.174.78.204:60721-192.168.156.12:53/UDP,149.174.78.204,192.168.156.12,60721,53,UDP,27.1421,123,53656,4.5317,1976.86,436.23,379.02,0.222476,0.21423,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
192.168.25.68:11789-220.73.85.223:443/TCP,192.168.25.68,220.73.85.223,11789,443,TCP,1.0119,13,2149,21.79572009537566,2205.0498853260665,165.31,37.89,0.08360533243902794,0.025015,0.25206805151546946,0,6,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
212.48.194.82:53443-172.24.51.191:11211/UDP,212.48.194.82,172.24.51.191,53443,11211,UDP,1.3089,5868,8746669,4483.1074,6682389.1,1490.57,0.0,0.000223,2.4e-05,0.0,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1,0.0,1.0,0.0,DDoS
205.129.69.78:25628-10.254.145.73:53/UDP,205.129.69.78,10.254.145.73,25628,53,UDP,112.2589,11,898,0.098,8.0,81.64,0.04,11.225893,4.711671,0.0,0,0,0,0,0.0574,0.0,0.017,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
192.168.98.54:28589-61.56.191.173:80/TCP,192.168.98.54,61.56.191.173,28589,80,TCP,2.6915,5,5345,1.8577,1986.11,1069.13,191.52,0.672879,0.15574,0.4478,0,2,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
192.168.115.12:29537-72.10.71.155:8080/TCP,192.168.115.12,72.10.71.155,29537,8080,TCP,0.6532,6,384,9.185,587.84,64.0,78.53,0.130648,0.017101,1.0,0,3,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.18.193.123:21116-135.158.111.254:443/TCP,172.18.193.123,135.158.111.254,21116,443,TCP,2.0019,251,376500,125.3799,188069.89,1500.0,33.44,0.008008,0.001993,0.0557,2,150,2,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
192.168.133.217:12188-196.138.1.204:554/TCP,192.168.133.217,196.138.1.204,12188,554,TCP,77.1188,493,585569,6.3927,7593.08,1187.77,112.96,0.156746,0.034948,0.2378,2,271,2,0,0.005,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,BENIGN
192.168.31.29:46903-210.94.174.181:443/TCP,192.168.31.29,210.94.174.181,46903,443,TCP,1.4605,21,12809,14.3785,8770.3,609.96,185.7,0.073026,0.025033,0.7611,0,9,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.16.71.99:9662-188.140.106.31:8080/TCP,172.16.71.99,188.140.106.31,9662,8080,TCP,3.1239,24,4406,7.6828,1410.6,183.61,79.87,0.13582,0.078188,1.0,0,10,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
192.168.125.119:55200-185.78.209.45:1935/UDP,192.168.125.119,185.78.209.45,55200,1935,UDP,63.3971,612,649328,9.6534,10242.25,1061.0,176.65,0.10376,0.024874,0.4162,3,336,3,0,0.005,0.55,0.005,0.0,0,1,1,0.0,1.0,0.0,BENIGN
138.219.217.190:48885-10.206.67.116:443/UDP,138.219.217.190,10.206.67.116,48885,443,UDP,14.7211,16,2761,1.0869,187.61,172.61,23.58,0.981404,0.256957,0.3415,1,0,0,0,0.0674,0.0,0.0324,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
10.5.28.254:20311-8.35.94.220:443/TCP,10.5.28.254,8.35.94.220,20311,443,TCP,4.4736,199,244662,44.483,54690.07,1229.46,89.32,0.022594,0.007265,0.1816,1,119,1,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
192.168.88.254:17054-165.150.158.201:5000/TCP,192.168.88.254,165.150.158.201,17054,5000,TCP,0.8404,14,2671,17.49195,3454.861932094036,190.79,94.06,0.058288713167030645,0.024394,0.5567021563199456,2,7,0,0,0.17910328542196474,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
143.161.134.63:44490-172.18.37.249:80/TCP,143.161.134.63,172.18.37.249,44490,80,TCP,21.0145,1101,351899,52.3924,16745.57,319.62,242.82,0.019104,0.007778,1.0,480,93,44,39,0.4365,0.0852,0.0403,0.0361,3,4,1,1.0,0.0,0.0,HYBRID_ATTACK
172.26.186.243:18102-220.187.212.130:5000/TCP,172.26.186.243,220.187.212.130,18102,5000,TCP,0.6891,8,2317,14.801986909893028,3793.789437279249,289.72,163.14,0.07874158698237603,0.035784,0.46727342088656965,1,4,0,0,0.15809439832177166,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
10.248.103.190:62567-157.41.178.110:443/TCP,10.248.103.190,157.41.178.110,62567,443,TCP,1.2764,5,727,3.9172,570.23,145.57,360.19,0.319104,0.085846,1.0,0,2,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
147.155.196.194:4124-172.17.29.74:0/TCP,147.155.196.194,172.17.29.74,4124,0,TCP,13.4797,120,46186,8.9023,3426.38,384.89,159.33,0.113275,0.000571,1.0,6,48,2,1,0.05,0.4,0.02,0.01,0,1,1,1.0,0.0,0.0,UNKNOWN_ATTACK
39.51.185.141:51944-192.168.89.246:443/TCP,39.51.185.141,192.168.89.246,51944,443,TCP,184.5236,111,17718,0.6015,96.03,159.63,51.45,1.677487,1.080404,0.8058,23,40,1,0,0.2103,0.3621,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
172.29.253.162:1695-43.161.53.78:53/UDP,172.29.253.162,43.161.53.78,1695,53,UDP,0.0963,2,227,20.759,2358.58,113.62,8.51,0.096344,0.025315,0.1872,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
192.168.214.124:52605-205.143.4.145:21/TCP,192.168.214.124,205.143.4.145,52605,21,TCP,21.1187,47,70500,2.2255,3338.27,1500.0,17.71,0.459103,0.148222,0.0295,0,28,0,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
130.120.47.24:2605-192.168.140.28:443/UDP,130.120.47.24,192.168.140.28,2605,443,UDP,96.2419,3,120,0.0312,1.25,40.0,4.87,48.120968,16.46106,0.3041,0,0,0,0,0.065,0.0,0.0109,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
156.31.136.237:32262-192.168.79.187:443/TCP,156.31.136.237,192.168.79.187,32262,443,TCP,7.8738,310,134393,39.3709,17068.4,433.53,203.02,0.025482,0.033946,1.0,161,111,6,40,0.5204,0.3604,0.0205,0.1291,2,7,1,1.0,0.0,0.0,HYBRID_ATTACK
172.16.199.224:25488-121.22.198.252:8080/TCP,172.16.199.224,121.22.198.252,25488,8080,TCP,0.435,8,2843,18.3926,6537.57,355.45,97.03,0.062137,0.018615,0.6825,0,4,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.24.30.198:40663-89.33.168.26:443/TCP,172.24.30.198,89.33.168.26,40663,443,TCP,9.4742,309,408782,32.6151,43147.14,1322.92,33.8,0.03076,0.013948,0.0639,3,185,3,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
44.87.54.161:63802-192.168.206.178:0/ICMP,44.87.54.161,192.168.206.178,63802,0,ICMP,6.5458,225,13778,34.3734,2104.91,61.24,2.7,0.029222,0.017013,0.1103,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.0,0.0,1.0,UNKNOWN_ATTACK
131.248.239.202:50070-172.24.174.66:443/UDP,131.248.239.202,172.24.174.66,50070,443,UDP,479.7146,52,10803,0.1084,22.52,207.76,17.89,9.406169,2.193445,0.2153,3,0,0,0,0.0712,0.0,0.0188,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
10.198.21.72:52696-74.182.72.152:80/TCP,10.198.21.72,74.182.72.152,52696,80,TCP,1.8377,79,53737,42.9886,29241.73,680.22,339.55,0.02356,0.008621,1.0,2,35,1,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
161.130.19.16:7645-172.16.188.105:3389/TCP,161.130.19.16,172.16.188.105,7645,3389,TCP,27.5789,100,31729,3.626,1150.51,317.3,284.51,0.278575,0.425431,1.0,44,19,6,9,0.4451,0.1959,0.0663,0.0904,1,5,1,1.0,0.0,0.0,HYBRID_ATTACK
10.112.194.101:32014-135.209.14.112:443/TCP,10.112.194.101,135.209.14.112,32014,443,TCP,0.1,60,66797,726.8953593807377,739865.7466984364,1113.29,227.76,0.00161198526156861,0.000702,0.7325443883906207,7,27,1,0,0.11813968977717418,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
165.12.6.70:19952-192.168.110.77:53/UDP,165.12.6.70,192.168.110.77,19952,53,UDP,25.727,108,47016,4.1979,1827.5,435.33,223.07,0.24044,0.248614,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
218.97.144.209:38710-192.168.59.20:53/UDP,218.97.144.209,192.168.59.20,38710,53,UDP,1.0,63,43818,63.0,43818.82,695.54,391.47,0.016129,0.01664,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
1.23.240.44:28448-192.168.138.224:22/TCP,1.23.240.44,192.168.138.224,28448,22,TCP,2.3609,2412,125455,1021.6454,53138.71,52.01,5.65,0.000979,0.000116,0.2714,2050,120,0,0,0.8503,0.05,0.0,0.0,5,4,1,1.0,0.0,0.0,DDoS
10.43.84.24:32571-17.128.117.111:443/TCP,10.43.84.24,17.128.117.111,32571,443,TCP,3.8754,48,18130,12.386,4678.51,377.73,209.16,0.082454,0.01981,1.0,1,21,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
57.106.42.93:28596-172.18.12.109:80/TCP,57.106.42.93,172.18.12.109,28596,80,TCP,4.528,396,25344,87.4567,5597.23,64.0,171.06,0.011463,0.009589,1.0,97,100,8,42,0.2471,0.2532,0.0217,0.1072,2,8,1,1.0,0.0,0.0,HYBRID_ATTACK
120.254.162.5:52093-192.168.116.94:4444/TCP,120.254.162.5,192.168.116.94,52093,4444,TCP,7.8516,112,64113,14.2647,8165.69,572.44,159.0,0.070735,0.01235,0.6944,28,14,14,16,0.2525,0.1305,0.1311,0.1475,1,1,1,1.0,0.0,0.0,UNKNOWN_ATTACK
7.39.84.152:34649-172.17.73.142:443/TCP,7.39.84.152,172.17.73.142,34649,443,TCP,53.8411,15,1792,0.2786,33.3,119.53,17.55,3.845796,0.367203,0.3671,0,8,0,0,0.0,0.5792,0.0257,0.0,0,1,1,1.0,0.0,0.0,STEALTH_ATTACK
172.20.237.64:15792-1.219.119.79:80/TCP,172.20.237.64,1.219.119.79,15792,80,TCP,1.0116,5,3284,4.9426,3247.04,656.95,75.65,0.252904,0.058328,0.2879,0,2,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
99.217.102.6:38436-172.17.193.110:53/UDP,99.217.102.6,172.17.193.110,38436,53,UDP,26.4125,106,28472,4.0133,1077.98,268.61,238.44,0.251547,0.264446,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,MITM
172.23.177.143:12882-83.164.166.44:8080/TCP,172.23.177.143,83.164.166.44,12882,8080,TCP,0.2831,6,1053,21.1925,3722.55,175.65,147.43,0.056624,0.025115,1.0,0,3,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
10.218.216.141:9020-17.149.241.35:443/TCP,10.218.216.141,17.149.241.35,9020,443,TCP,12.0091,181,248109,15.072,20660.23,1370.77,77.4,0.066717,0.018193,0.1412,1,108,1,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
10.211.88.193:5097-18.252.205.140:3000/TCP,10.211.88.193,18.252.205.140,5097,3000,TCP,0.7042,8,2494,11.3598,3541.55,311.76,5.0,0.100605,0.015938,0.0401,0,4,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
139.166.1.41:17764-172.18.161.228:443/TCP,139.166.1.41,172.18.161.228,17764,443,TCP,45.7242,326,456400,7.1297,9981.57,1400.0,3.91,0.14069,0.00853,0.007,53,130,6,3,0.1646,0.4,0.02,0.01,0,1,1,1.0,0.0,0.0,AI_ATTACK
10.218.197.251:6511-74.125.69.64:80/TCP,10.218.197.251,74.125.69.64,6511,80,TCP,11.5588,159,238500,13.7558,20633.65,1500.0,30.48,0.073157,0.028427,0.0508,1,95,1,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
79.255.227.192:1851-10.178.250.23:123/UDP,79.255.227.192,10.178.250.23,1851,123,UDP,2.9084,4818,6588626,1656.5795,2265376.55,1367.5,38.08,0.000604,3e-05,0.0696,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1,0.0,1.0,0.0,DDoS
172.30.133.42:6579-9.31.34.74:21/TCP,172.30.133.42,9.31.34.74,6579,21,TCP,7.1921,308,439036,42.8246,61044.0,1425.44,26.79,0.023427,0.008433,0.047,3,184,3,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.17.84.48:55109-198.39.190.199:443/TCP,172.17.84.48,198.39.190.199,55109,443,TCP,0.2757,5,353,18.1383,1284.0,70.79,123.6,0.068915,0.034067,1.0,0,2,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
10.74.198.165:19428-11.189.142.101:21/TCP,10.74.198.165,11.189.142.101,19428,21,TCP,8.0252,200,263169,24.9215,32792.86,1315.85,31.7,0.040328,0.004967,0.0602,2,120,2,0,0.01,0.6,0.01,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.17.112.111:38784-217.235.29.85:443/TCP,172.17.112.111,217.235.29.85,38784,443,TCP,0.1,35,31052,350.0,310520.61,887.2,231.43,0.002941,0.00102,0.6521,1,15,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
10.105.171.18:7063-3.153.224.154:3000/TCP,10.105.171.18,3.153.224.154,7063,3000,TCP,1.1306,3,1450,2.6535,1283.29,483.62,50.15,0.565288,0.26514,0.2593,0,1,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
10.213.234.152:25911-124.224.92.157:8443/TCP,10.213.234.152,124.224.92.157,25911,8443,TCP,0.8511,15,9515,17.625,11181.22,634.4,143.04,0.06079,0.01976,0.5637,0,7,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
192.168.171.170:32377-158.70.68.229:80/TCP,192.168.171.170,158.70.68.229,32377,80,TCP,3.2167,25,23219,7.7718,7218.25,928.77,50.9,0.134031,0.042973,0.137,0,11,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.28.154.48:29019-37.102.188.151:80/TCP,172.28.154.48,37.102.188.151,29019,80,TCP,1.9456,25,22186,17.76704993599998,12513.957113921218,887.46,127.03,0.06539312689887132,0.043911,0.21991555802052132,4,11,0,0,0.16434497409851395,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
223.16.148.16:55670-10.186.33.169:80/TCP,223.16.148.16,10.186.33.169,55670,80,TCP,119.3955,45,7345,0.3769,61.52,163.24,22.59,2.713534,0.563528,0.346,10,16,0,0,0.2305,0.3619,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
10.255.121.74:11248-163.181.220.83:554/TCP,10.255.121.74,163.181.220.83,11248,554,TCP,42.7512,401,494675,9.3799,11571.03,1233.61,145.19,0.106878,0.035354,0.2942,2,220,2,0,0.005,0.55,0.005,0.0,0,1,1,1.0,0.0,0.0,BENIGN
19.198.119.241:31717-172.24.146.126:22/TCP,19.198.119.241,172.24.146.126,31717,22,TCP,2.5623,1128,56392,440.2307,22008.44,49.99,8.26,0.002274,1.5e-05,0.4132,830,56,0,0,0.7366,0.05,0.0,0.0,1,4,1,1.0,0.0,0.0,DDoS
1.210.80.78:9980-172.25.162.33:0/ICMP,1.210.80.78,172.25.162.33,9980,0,ICMP,0.5,334,14427,668.0,28854.66,43.2,3.13,0.001502,0.000778,0.181,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1,0.0,0.0,1.0,UNKNOWN_ATTACK
172.23.1.103:23373-157.176.66.49:554/UDP,172.23.1.103,157.176.66.49,23373,554,UDP,84.7927,114,165248,1.3445,1948.86,1449.55,10.0,0.750378,0.082312,0.0172,0,62,0,0,0.005,0.55,0.005,0.0,0,1,1,0.0,1.0,0.0,BENIGN
10.226.171.95:31584-12.133.225.86:8443/TCP,10.226.171.95,12.133.225.86,31584,8443,TCP,0.8638,5,503,6.07803,652.0702384194152,100.76,114.57,0.18393646831140617,0.058587,0.4018647642524633,0,2,0,0,0.12864193945004654,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,AI_ATTACK
35.120.3.200:24657-172.21.146.15:11211/UDP,35.120.3.200,172.21.146.15,24657,11211,UDP,6.0978,5081,6523747,833.2535,1069855.42,1283.95,0.8,0.0012,0.000164,0.0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.0,1.0,0.0,DDoS
172.21.80.26:28541-4.178.114.24:8080/TCP,172.21.80.26,4.178.114.24,28541,8080,TCP,1.9209,18,5175,9.3705,2694.5,287.55,268.27,0.112995,0.039402,1.0,0,8,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
48.187.179.152:15270-10.59.37.24:3389/TCP,48.187.179.152,10.59.37.24,15270,3389,TCP,0.5,269,14250,538.0,28501.47,52.98,5.25,0.001866,0.000157,0.248,220,13,0,0,0.8197,0.05,0.0,0.0,2,3,1,1.0,0.0,0.0,DDoS
116.226.107.74:45954-10.254.150.214:443/TCP,116.226.107.74,10.254.150.214,45954,443,TCP,3.6662,3487,168291,951.1189,45903.4,48.26,7.65,0.001052,8.1e-05,0.3964,2748,174,0,0,0.7883,0.05,0.0,0.0,3,5,1,1.0,0.0,0.0,DDoS
10.72.105.93:39128-133.117.231.162:443/UDP,10.72.105.93,133.117.231.162,39128,443,UDP,70.7902,857,940109,12.1062,13280.23,1096.98,10.0,0.082699,0.019754,0.0228,4,471,4,0,0.005,0.55,0.005,0.0,0,1,1,0.0,1.0,0.0,BENIGN
77.18.26.184:53100-192.168.211.22:443/TCP,77.18.26.184,192.168.211.22,53100,443,TCP,49.7438,15,2154,0.3015,43.32,143.65,10.61,3.553127,4.944778,0.1847,6,3,0,0,0.4249,0.2,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
192.168.128.160:48983-119.197.108.76:443/TCP,192.168.128.160,119.197.108.76,48983,443,TCP,6.0987,46,30476,7.5426,4997.26,662.53,356.47,0.135526,0.043676,1.0,1,20,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
123.4.245.216:39900-10.218.241.56:123/UDP,123.4.245.216,10.218.241.56,39900,123,UDP,10.0,42,3034,4.2,303.43,72.24,0.98,0.243902,0.146871,0.0,5,0,0,0,0.1262,0.0,0.0038,0.0,0,1,1,0.0,1.0,0.0,STEALTH_ATTACK
199.51.156.27:63581-192.168.95.197:1900/UDP,199.51.156.27,192.168.95.197,63581,1900,UDP,5.7867,5201,4023018,898.7913,695222.91,773.51,44.48,0.001113,8.1e-05,0.1438,0,0,0,0,0.0,0.0,0.0,0.0,6,4,1,0.0,1.0,0.0,DDoS
135.197.253.157:48567-192.168.67.74:443/TCP,135.197.253.157,192.168.67.74,48567,443,TCP,11.0281,1027,285651,93.1257,25902.12,278.14,113.15,0.010749,0.001169,1.0,154,410,20,10,0.15,0.4,0.02,0.01,8,3,1,1.0,0.0,0.0,DDoS
172.22.35.213:58020-196.106.110.209:53/UDP,172.22.35.213,196.106.110.209,58020,53,UDP,0.0595,1,40,16.8048,672.19,40.0,45.95,0.059507,0.018947,1.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
172.26.75.222:58434-223.230.32.218:53/UDP,172.26.75.222,223.230.32.218,58434,53,UDP,0.0667,2,153,29.9788,2304.18,76.86,27.33,0.066714,0.013852,0.8891,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
82.216.44.229:48782-192.168.41.69:80/TCP,82.216.44.229,192.168.41.69,48782,80,TCP,5.6208,117,41752,20.8154,7428.26,356.86,135.42,0.048455,0.04836,0.9487,9,40,5,9,0.08,0.35,0.05,0.08,0,1,1,1.0,0.0,0.0,MITM
10.73.159.204:62032-87.149.183.47:443/TCP,10.73.159.204,87.149.183.47,62032,443,TCP,2.0174,36,27114,17.8451,13440.44,753.17,129.38,0.057639,0.018553,0.4294,1,16,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
4.238.50.38:40456-192.168.248.198:1900/UDP,4.238.50.38,192.168.248.198,40456,1900,UDP,0.5,5466,3619494,10932.0,7238988.27,662.18,56.2,9.1e-05,1e-05,0.2122,0,0,0,0,0.0,0.0,0.0,0.0,6,4,1,0.0,1.0,0.0,DDoS
78.251.44.83:18692-192.168.37.51:80/TCP,78.251.44.83,192.168.37.51,18692,80,TCP,44.374,145,44423,3.2677,1001.11,306.37,40.08,0.308153,0.032905,0.327,14,64,1,0,0.1,0.4451,0.01,0.0,0,1,1,1.0,0.0,0.0,DDoS
10.137.107.196:25711-23.203.141.175:80/TCP,10.137.107.196,23.203.141.175,25711,80,TCP,0.9776,5,714,5.1146,730.38,142.8,207.17,0.244399,0.085598,1.0,0,2,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
192.168.215.48:6717-145.211.220.252:53/UDP,192.168.215.48,145.211.220.252,6717,53,UDP,0.01,1,77,100.0,7747.08,77.47,7.03,0.01,0.004606,0.2268,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
158.250.54.138:54945-192.168.202.38:443/TCP,158.250.54.138,192.168.202.38,54945,443,TCP,9.5157,15,5550,1.5763,583.26,370.01,48.18,0.679691,1.119936,0.3255,1,4,0,0,0.1292,0.3,0.02,0.01,5,1,1,1.0,0.0,0.0,STEALTH_ATTACK
192.168.239.8:9941-113.73.203.244:53/UDP,192.168.239.8,113.73.203.244,9941,53,UDP,0.0836,1,106,11.9641,1277.43,106.77,30.97,0.083584,0.012454,0.7252,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
192.168.75.61:12394-27.74.131.51:3000/TCP,192.168.75.61,27.74.131.51,12394,3000,TCP,0.8769,13,2643,14.8249,3014.31,203.33,93.73,0.073075,0.012042,1.0,0,6,0,0,0.05,0.5,0.05,0.0,0,1,1,1.0,0.0,0.0,BENIGN
172.17.182.64:60328-112.232.242.161:443/TCP,172.17.182.64,112.232.242.161,60328,443,TCP,3.549,42,39978,11.8343,11264.68,951.87,140.68,0.086561,0.028383,0.3695,1,18,0,0,0.03,0.45,0.02,0.0,0,1,1,1.0,0.0,0.0,BENIGN
78.129.47.237:62958-192.168.238.238:80/TCP,78.129.47.237,192.168.238.238,62958,80,TCP,24.3707,1010,217449,41.4432,8922.57,215.3,299.49,0.024153,0.026031,1.0,523,454,4,152,0.5183,0.45,0.0043,0.1506,2,6,1,1.0,0.0,0.0,HYBRID_ATTACK
172.27.247.236:18515-147.78.34.136:53/UDP,172.27.247.236,147.78.34.136,18515,53,UDP,0.0218,3,259,137.5087,11882.04,86.41,14.85,0.010908,0.002421,0.4296,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,1.0,0.0,BENIGN
217.26.153.125:38220-192.168.18.88:80/TCP,217.26.153.125,192.168.18.88,38220,80,TCP,6.9071,1595,869662,230.9229,125909.02,545.24,144.51,0.004333,0.0,0.6626,239,638,31,15,0.15,0.4,0.02,0.01,8,4,1,1.0,0.0,0.0,DDoS
